Date,Open,High,Low,Close,Adj Close,Volume
2007-12-07,139.139999,139.139999,139.139999,139.139999,106.108978,0
2007-12-10,140.190002,140.190002,140.190002,140.190002,106.909691,0
2007-12-11,136.649994,136.649994,136.649994,136.649994,104.210060,0
2007-12-12,137.490005,137.490005,137.490005,137.490005,104.850677,0
2007-12-13,137.669998,137.669998,137.669998,137.669998,104.987915,0
2007-12-14,135.779999,135.779999,135.779999,135.779999,103.546616,0
2007-12-17,133.740005,133.740005,133.740005,133.740005,101.990913,0
2007-12-18,134.580002,134.580002,134.580002,134.580002,102.631454,0
2007-12-19,134.399994,134.399994,134.399994,134.399994,102.494209,0
2007-12-20,135.100006,135.100006,135.100006,135.100006,103.028046,0
2007-12-21,136.589996,136.589996,136.589996,136.589996,104.766838,0
2007-12-24,137.699997,137.699997,137.699997,137.699997,105.618248,0
2007-12-26,137.809998,137.809998,137.809998,137.809998,105.702637,0
2007-12-27,135.880005,135.880005,135.880005,135.880005,104.222282,0
2007-12-28,136.080002,136.080002,136.080002,136.080002,104.375702,0
2007-12-31,135.149994,135.149994,135.149994,135.149994,103.662376,0
2008-01-02,133.229996,133.229996,133.229996,133.229996,102.189659,0
2008-01-03,133.229996,133.229996,133.229996,133.229996,102.189659,0
2008-01-04,129.960007,129.960007,129.960007,129.960007,99.681526,0
2008-01-07,130.369995,130.369995,130.369995,130.369995,99.996017,0
2008-01-08,128.029999,128.029999,128.029999,128.029999,98.201172,0
2008-01-09,129.779999,129.779999,129.779999,129.779999,99.543472,0
2008-01-10,130.809998,130.809998,130.809998,130.809998,100.333504,0
2008-01-11,129.039993,129.039993,129.039993,129.039993,98.975868,0
2008-01-14,130.440002,130.440002,130.440002,130.440002,100.049683,0
2008-01-15,127.190002,127.190002,127.190002,127.190002,97.556900,0
2008-01-16,126.489998,126.489998,126.489998,126.489998,97.019997,0
2008-01-17,122.820000,122.820000,122.820000,122.820000,94.205048,0
2008-01-18,122.080002,122.080002,122.080002,122.080002,93.637428,0
2008-01-22,120.720001,120.720001,120.720001,120.720001,92.594307,0
2008-01-23,123.309998,123.309998,123.309998,123.309998,94.580864,0
2008-01-24,124.559998,124.559998,124.559998,124.559998,95.539627,0
2008-01-25,122.580002,122.580002,122.580002,122.580002,94.020950,0
2008-01-28,124.730003,124.730003,124.730003,124.730003,95.670059,0
2008-01-29,125.510002,125.510002,125.510002,125.510002,96.268303,0
2008-01-30,124.919998,124.919998,124.919998,124.919998,95.815773,0
2008-01-31,127.029999,127.029999,127.029999,127.029999,97.434189,0
2008-02-01,128.589996,128.589996,128.589996,128.589996,98.630730,0
2008-02-04,127.250000,127.250000,127.250000,127.250000,97.602936,0
2008-02-05,123.190002,123.190002,123.190002,123.190002,94.488846,0
2008-02-06,122.300003,122.300003,122.300003,122.300003,93.806168,0
2008-02-07,123.290001,123.290001,123.290001,123.290001,94.565544,0
2008-02-08,122.769997,122.769997,122.769997,122.769997,94.166672,0
2008-02-11,123.500000,123.500000,123.500000,123.500000,94.726616,0
2008-02-12,124.410004,124.410004,124.410004,124.410004,95.424599,0
2008-02-13,126.150002,126.150002,126.150002,126.150002,96.759209,0
2008-02-14,124.459999,124.459999,124.459999,124.459999,95.462929,0
2008-02-15,124.570000,124.570000,124.570000,124.570000,95.547318,0
2008-02-19,124.470001,124.470001,124.470001,124.470001,95.470619,0
2008-02-20,125.510002,125.510002,125.510002,125.510002,96.268303,0
2008-02-21,123.940002,123.940002,123.940002,123.940002,95.064095,0
2008-02-22,124.930000,124.930000,124.930000,124.930000,95.823441,0
2008-02-25,126.660004,126.660004,126.660004,126.660004,97.150375,0
2008-02-26,127.540001,127.540001,127.540001,127.540001,97.825340,0
2008-02-27,127.449997,127.449997,127.449997,127.449997,97.756310,0
2008-02-28,126.320000,126.320000,126.320000,126.320000,96.889595,0
2008-02-29,122.910004,122.910004,122.910004,122.910004,94.274086,0
2008-03-03,122.970001,122.970001,122.970001,122.970001,94.320114,0
2008-03-04,122.550003,122.550003,122.550003,122.550003,93.997948,0
2008-03-05,123.250000,123.250000,123.250000,123.250000,94.534836,0
2008-03-06,120.559998,120.559998,120.559998,120.559998,92.471603,0
2008-03-07,119.550003,119.550003,119.550003,119.550003,91.696892,0
2008-03-10,117.709999,117.709999,117.709999,117.709999,90.285545,0
2008-03-11,122.080002,122.080002,122.080002,122.080002,93.637428,0
2008-03-12,121.019997,121.019997,121.019997,121.019997,92.824409,0
2008-03-13,121.639999,121.639999,121.639999,121.639999,93.299950,0
2008-03-14,119.120003,119.120003,119.120003,119.120003,91.367088,0
2008-03-17,118.070000,118.070000,118.070000,118.070000,90.561707,0
2008-03-18,123.080002,123.080002,123.080002,123.080002,94.404472,0
2008-03-19,120.089996,120.089996,120.089996,120.089996,92.111069,0
2008-03-20,122.959999,122.959999,122.959999,122.959999,94.312408,0
2008-03-24,124.849998,124.849998,124.849998,124.849998,95.762077,0
2008-03-25,125.129997,125.129997,125.129997,125.129997,95.976837,0
2008-03-26,124.040001,124.040001,124.040001,124.040001,95.140778,0
2008-03-27,122.019997,122.019997,122.019997,122.019997,94.066948,0
2008-03-28,121.059998,121.059998,121.059998,121.059998,93.326851,0
2008-03-31,121.750000,121.750000,121.750000,121.750000,93.858742,0
2008-04-01,126.120003,126.120003,126.120003,126.120003,97.227654,0
2008-04-02,125.900002,125.900002,125.900002,125.900002,97.058060,0
2008-04-03,126.070000,126.070000,126.070000,126.070000,97.189125,0
2008-04-04,126.169998,126.169998,126.169998,126.169998,97.266197,0
2008-04-07,126.360001,126.360001,126.360001,126.360001,97.412682,0
2008-04-08,125.760002,125.760002,125.760002,125.760002,96.950134,0
2008-04-09,124.760002,124.760002,124.760002,124.760002,96.179222,0
2008-04-10,125.320000,125.320000,125.320000,125.320000,96.610931,0
2008-04-11,122.769997,122.769997,122.769997,122.769997,94.645088,0
2008-04-14,122.360001,122.360001,122.360001,122.360001,94.329033,0
2008-04-15,122.919998,122.919998,122.919998,122.919998,94.760765,0
2008-04-16,125.730003,125.730003,125.730003,125.730003,96.927002,0
2008-04-17,125.809998,125.809998,125.809998,125.809998,96.988678,0
2008-04-18,128.089996,128.089996,128.089996,128.089996,98.746353,0
2008-04-21,127.900002,127.900002,127.900002,127.900002,98.599869,0
2008-04-22,126.769997,126.769997,126.769997,126.769997,97.728767,0
2008-04-23,127.139999,127.139999,127.139999,127.139999,98.014000,0
2008-04-24,127.959999,127.959999,127.959999,127.959999,98.646164,0
2008-04-25,128.789993,128.789993,128.789993,128.789993,99.285988,0
2008-04-28,128.660004,128.660004,128.660004,128.660004,99.185783,0
2008-04-29,128.160004,128.160004,128.160004,128.160004,98.800316,0
2008-04-30,127.680000,127.680000,127.680000,127.680000,98.430290,0
2008-05-01,129.889999,129.889999,129.889999,129.889999,100.134018,0
2008-05-02,130.309998,130.309998,130.309998,130.309998,100.457787,0
2008-05-05,129.729996,129.729996,129.729996,129.729996,100.010658,0
2008-05-06,130.729996,130.729996,130.729996,130.729996,100.781578,0
2008-05-07,128.410004,128.410004,128.410004,128.410004,98.993042,0
2008-05-08,128.880005,128.880005,128.880005,128.880005,99.355354,0
2008-05-09,128.050003,128.050003,128.050003,128.050003,98.715546,0
2008-05-12,129.460007,129.460007,129.460007,129.460007,99.802505,0
2008-05-13,129.440002,129.440002,129.440002,129.440002,99.787071,0
2008-05-14,129.979996,129.979996,129.979996,129.979996,100.203415,0
2008-05-15,131.389999,131.389999,131.389999,131.389999,101.290398,0
2008-05-16,131.550003,131.550003,131.550003,131.550003,101.413734,0
2008-05-19,131.679993,131.679993,131.679993,131.679993,101.513947,0
2008-05-20,130.460007,130.460007,130.460007,130.460007,100.573448,0
2008-05-21,128.380005,128.380005,128.380005,128.380005,98.969917,0
2008-05-22,128.729996,128.729996,128.729996,128.729996,99.239746,0
2008-05-23,127.029999,127.029999,127.029999,127.029999,97.929199,0
2008-05-27,127.900002,127.900002,127.900002,127.900002,98.599869,0
2008-05-28,128.440002,128.440002,128.440002,128.440002,99.016182,0
2008-05-29,129.139999,129.139999,129.139999,129.139999,99.555794,0
2008-05-30,129.330002,129.330002,129.330002,129.330002,99.702286,0
2008-06-02,127.980003,127.980003,127.980003,127.980003,98.661545,0
2008-06-03,127.239998,127.239998,127.239998,127.239998,98.091118,0
2008-06-04,127.260002,127.260002,127.260002,127.260002,98.106491,0
2008-06-05,129.750000,129.750000,129.750000,129.750000,100.026085,0
2008-06-06,125.760002,125.760002,125.760002,125.760002,96.950134,0
2008-06-09,125.860001,125.860001,125.860001,125.860001,97.027222,0
2008-06-10,125.559998,125.559998,125.559998,125.559998,96.795952,0
2008-06-11,123.459999,123.459999,123.459999,123.459999,95.177032,0
2008-06-12,123.879997,123.879997,123.879997,123.879997,95.500801,0
2008-06-13,125.739998,125.739998,125.739998,125.739998,96.934715,0
2008-06-16,125.760002,125.760002,125.760002,125.760002,96.950134,0
2008-06-17,124.910004,124.910004,124.910004,124.910004,96.294868,0
2008-06-18,123.699997,123.699997,123.699997,123.699997,95.362038,0
2008-06-19,124.190002,124.190002,124.190002,124.190002,95.739807,0
2008-06-20,121.889999,121.889999,121.889999,121.889999,93.966690,0
2008-06-23,121.889999,121.889999,121.889999,121.889999,93.966690,0
2008-06-24,121.550003,121.550003,121.550003,121.550003,93.704605,0
2008-06-25,122.269997,122.269997,122.269997,122.269997,94.259659,0
2008-06-26,118.120003,118.120003,118.120003,118.120003,91.504883,0
2008-06-27,117.680000,117.680000,117.680000,117.680000,91.164032,0
2008-06-30,117.830002,117.830002,117.830002,117.830002,91.280228,0
2008-07-01,118.309998,118.309998,118.309998,118.309998,91.652077,0
2008-07-02,116.160004,116.160004,116.160004,116.160004,89.986504,0
2008-07-03,116.290001,116.290001,116.290001,116.290001,90.087234,0
2008-07-07,115.320000,115.320000,115.320000,115.320000,89.335793,0
2008-07-08,117.339996,117.339996,117.339996,117.339996,90.900673,0
2008-07-09,114.680000,114.680000,114.680000,114.680000,88.839973,0
2008-07-10,115.480003,115.480003,115.480003,115.480003,89.459740,0
2008-07-11,114.199997,114.199997,114.199997,114.199997,88.468147,0
2008-07-14,113.169998,113.169998,113.169998,113.169998,87.670219,0
2008-07-15,111.940002,111.940002,111.940002,111.940002,86.717346,0
2008-07-16,114.769997,114.769997,114.769997,114.769997,88.909706,0
2008-07-17,116.150002,116.150002,116.150002,116.150002,89.978775,0
2008-07-18,116.180000,116.180000,116.180000,116.180000,90.002014,0
2008-07-21,116.120003,116.120003,116.120003,116.120003,89.955521,0
2008-07-22,117.690002,117.690002,117.690002,117.690002,91.171776,0
2008-07-23,118.169998,118.169998,118.169998,118.169998,91.543625,0
2008-07-24,115.440002,115.440002,115.440002,115.440002,89.428757,0
2008-07-25,115.919998,115.919998,115.919998,115.919998,89.800591,0
2008-07-28,113.769997,113.769997,113.769997,113.769997,88.135040,0
2008-07-29,116.430000,116.430000,116.430000,116.430000,90.195679,0
2008-07-30,118.389999,118.389999,118.389999,118.389999,91.714058,0
2008-07-31,116.860001,116.860001,116.860001,116.860001,90.528786,0
2008-08-01,116.209999,116.209999,116.209999,116.209999,90.025246,0
2008-08-04,115.169998,115.169998,115.169998,115.169998,89.219604,0
2008-08-05,118.489998,118.489998,118.489998,118.489998,91.791519,0
2008-08-06,118.940002,118.940002,118.940002,118.940002,92.140129,0
2008-08-07,116.820000,116.820000,116.820000,116.820000,90.497803,0
2008-08-08,119.610001,119.610001,119.610001,119.610001,92.659180,0
2008-08-11,120.470001,120.470001,120.470001,120.470001,93.325371,0
2008-08-12,119.029999,119.029999,119.029999,119.029999,92.209846,0
2008-08-13,118.720001,118.720001,118.720001,118.720001,91.969711,0
2008-08-14,119.379997,119.379997,119.379997,119.379997,92.480949,0
2008-08-15,119.879997,119.879997,119.879997,119.879997,92.868294,0
2008-08-18,118.080002,118.080002,118.080002,118.080002,91.473900,0
2008-08-19,116.989998,116.989998,116.989998,116.989998,90.629478,0
2008-08-20,117.720001,117.720001,117.720001,117.720001,91.195015,0
2008-08-21,118.019997,118.019997,118.019997,118.019997,91.427452,0
2008-08-22,119.370003,119.370003,119.370003,119.370003,92.473213,0
2008-08-25,117.029999,117.029999,117.029999,117.029999,90.660477,0
2008-08-26,117.459999,117.459999,117.459999,117.459999,90.993599,0
2008-08-27,118.419998,118.419998,118.419998,118.419998,91.737267,0
2008-08-28,120.199997,120.199997,120.199997,120.199997,93.116211,0
2008-08-29,118.550003,118.550003,118.550003,118.550003,91.837975,0
2008-09-02,118.070000,118.070000,118.070000,118.070000,91.466171,0
2008-09-03,117.889999,117.889999,117.889999,117.889999,91.326714,0
2008-09-04,114.370003,114.370003,114.370003,114.370003,88.599854,0
2008-09-05,114.879997,114.879997,114.879997,114.879997,88.994942,0
2008-09-08,117.250000,117.250000,117.250000,117.250000,90.830917,0
2008-09-09,113.250000,113.250000,113.250000,113.250000,87.732231,0
2008-09-10,113.949997,113.949997,113.949997,113.949997,88.274475,0
2008-09-11,115.559998,115.559998,115.559998,115.559998,89.521713,0
2008-09-12,115.809998,115.809998,115.809998,115.809998,89.715385,0
2008-09-15,110.379997,110.379997,110.379997,110.379997,85.508888,0
2008-09-16,112.290001,112.290001,112.290001,112.290001,86.988525,0
2008-09-17,107.000000,107.000000,107.000000,107.000000,82.890488,0
2008-09-18,111.660004,111.660004,111.660004,111.660004,86.500481,0
2008-09-19,116.160004,116.160004,116.160004,116.160004,89.986504,0
2008-09-22,111.730003,111.730003,111.730003,111.730003,86.554718,0
2008-09-23,109.980003,109.980003,109.980003,109.980003,85.199028,0
2008-09-24,109.769997,109.769997,109.769997,109.769997,85.036324,0
2008-09-25,111.269997,111.269997,111.269997,111.269997,86.716576,0
2008-09-26,111.650002,111.650002,111.650002,111.650002,87.012733,0
2008-09-29,101.849998,101.849998,101.849998,101.849998,79.375214,0
2008-09-30,107.370003,107.370003,107.370003,107.370003,83.677155,0
2008-10-01,106.900002,106.900002,106.900002,106.900002,83.310867,0
2008-10-02,102.610001,102.610001,102.610001,102.610001,79.967529,0
2008-10-03,101.230003,101.230003,101.230003,101.230003,78.892052,0
2008-10-06,97.330002,97.330002,97.330002,97.330002,75.852684,0
2008-10-07,91.750000,91.750000,91.750000,91.750000,71.503983,0
2008-10-08,90.760002,90.760002,90.760002,90.760002,70.732422,0
2008-10-09,83.839996,83.839996,83.839996,83.839996,65.339432,0
2008-10-10,82.870003,82.870003,82.870003,82.870003,64.583466,0
2008-10-13,92.459999,92.459999,92.459999,92.459999,72.057312,0
2008-10-14,91.970001,91.970001,91.970001,91.970001,71.675415,0
2008-10-15,83.680000,83.680000,83.680000,83.680000,65.214722,0
2008-10-16,87.230003,87.230003,87.230003,87.230003,67.981369,0
2008-10-17,86.690002,86.690002,86.690002,86.690002,67.560539,0
2008-10-20,90.830002,90.830002,90.830002,90.830002,70.786995,0
2008-10-21,88.029999,88.029999,88.029999,88.029999,68.604866,0
2008-10-22,82.680000,82.680000,82.680000,82.680000,64.435402,0
2008-10-23,83.730003,83.730003,83.730003,83.730003,65.253700,0
2008-10-24,80.830002,80.830002,80.830002,80.830002,62.993637,0
2008-10-27,78.260002,78.260002,78.260002,78.260002,60.990753,0
2008-10-28,86.709999,86.709999,86.709999,86.709999,67.576103,0
2008-10-29,85.760002,85.760002,85.760002,85.760002,66.835762,0
2008-10-30,88.000000,88.000000,88.000000,88.000000,68.581459,0
2008-10-31,89.349998,89.349998,89.349998,89.349998,69.633553,0
2008-11-03,89.120003,89.120003,89.120003,89.120003,69.454330,0
2008-11-04,92.760002,92.760002,92.760002,92.760002,72.291077,0
2008-11-05,87.930000,87.930000,87.930000,87.930000,68.526894,0
2008-11-06,83.529999,83.529999,83.529999,83.529999,65.097809,0
2008-11-07,85.970001,85.970001,85.970001,85.970001,66.999420,0
2008-11-10,84.900002,84.900002,84.900002,84.900002,66.165535,0
2008-11-11,83.019997,83.019997,83.019997,83.019997,64.700378,0
2008-11-12,78.760002,78.760002,78.760002,78.760002,61.380409,0
2008-11-13,84.209999,84.209999,84.209999,84.209999,65.627792,0
2008-11-14,80.709999,80.709999,80.709999,80.709999,62.900105,0
2008-11-17,78.639999,78.639999,78.639999,78.639999,61.286858,0
2008-11-18,79.440002,79.440002,79.440002,79.440002,61.910358,0
2008-11-19,74.589996,74.589996,74.589996,74.589996,58.130569,0
2008-11-20,69.580002,69.580002,69.580002,69.580002,54.226101,0
2008-11-21,74.000000,74.000000,74.000000,74.000000,57.670792,0
2008-11-24,78.790001,78.790001,78.790001,78.790001,61.403767,0
2008-11-25,79.320000,79.320000,79.320000,79.320000,61.816826,0
2008-11-26,82.150002,82.150002,82.150002,82.150002,64.022346,0
2008-11-28,82.949997,82.949997,82.949997,82.949997,64.645836,0
2008-12-01,75.550003,75.550003,75.550003,75.550003,58.878735,0
2008-12-02,78.570000,78.570000,78.570000,78.570000,61.232346,0
2008-12-03,80.639999,80.639999,80.639999,80.639999,62.845554,0
2008-12-04,78.290001,78.290001,78.290001,78.290001,61.014114,0
2008-12-05,81.139999,81.139999,81.139999,81.139999,63.235214,0
2008-12-08,84.269997,84.269997,84.269997,84.269997,65.674545,0
2008-12-09,82.320000,82.320000,82.320000,82.320000,64.154823,0
2008-12-10,83.309998,83.309998,83.309998,83.309998,64.926384,0
2008-12-11,80.959999,80.959999,80.959999,80.959999,63.094940,0
2008-12-12,81.529999,81.529999,81.529999,81.529999,63.539158,0
2008-12-15,80.500000,80.500000,80.500000,80.500000,62.736427,0
2008-12-16,84.629997,84.629997,84.629997,84.629997,65.955086,0
2008-12-17,83.820000,83.820000,83.820000,83.820000,65.323845,0
2008-12-18,82.059998,82.059998,82.059998,82.059998,63.952213,0
2008-12-19,82.290001,82.290001,82.290001,82.290001,64.131477,0
2008-12-22,80.790001,80.790001,80.790001,80.790001,62.962460,0
2008-12-23,80.019997,80.019997,80.019997,80.019997,62.362381,0
2008-12-24,80.519997,80.519997,80.519997,80.519997,62.752022,0
2008-12-26,80.230003,80.230003,80.230003,80.230003,63.087803,0
2008-12-29,79.970001,79.970001,79.970001,79.970001,62.883354,0
2008-12-30,81.930000,81.930000,81.930000,81.930000,64.424583,0
2008-12-31,83.089996,83.089996,83.089996,83.089996,65.336731,0
2009-01-02,85.750000,85.750000,85.750000,85.750000,67.428398,0
2009-01-05,85.349998,85.349998,85.349998,85.349998,67.113838,0
2009-01-06,86.019997,86.019997,86.019997,86.019997,67.640663,0
2009-01-07,83.489998,83.489998,83.489998,83.489998,65.651245,0
2009-01-08,83.769997,83.769997,83.769997,83.769997,65.871414,0
2009-01-09,81.989998,81.989998,81.989998,81.989998,64.471771,0
2009-01-12,80.139999,80.139999,80.139999,80.139999,63.017048,0
2009-01-13,80.279999,80.279999,80.279999,80.279999,63.127144,0
2009-01-14,77.599998,77.599998,77.599998,77.599998,61.019737,0
2009-01-15,77.709999,77.709999,77.709999,77.709999,61.106228,0
2009-01-16,78.300003,78.300003,78.300003,78.300003,61.570187,0
2009-01-20,74.169998,74.169998,74.169998,74.169998,58.322605,0
2009-01-21,77.410004,77.410004,77.410004,77.410004,60.870319,0
2009-01-22,76.239998,76.239998,76.239998,76.239998,59.950317,0
2009-01-23,76.639999,76.639999,76.639999,76.639999,60.264862,0
2009-01-26,77.070000,77.070000,77.070000,77.070000,60.602978,0
2009-01-27,77.910004,77.910004,77.910004,77.910004,61.263481,0
2009-01-28,80.540001,80.540001,80.540001,80.540001,63.331570,0
2009-01-29,77.879997,77.879997,77.879997,77.879997,61.239899,0
2009-01-30,76.099998,76.099998,76.099998,76.099998,59.840233,0
2009-02-02,76.059998,76.059998,76.059998,76.059998,59.808773,0
2009-02-03,77.269997,77.269997,77.269997,77.269997,60.760242,0
2009-02-04,76.750000,76.750000,76.750000,76.750000,60.351345,0
2009-02-05,78.000000,78.000000,78.000000,78.000000,61.334263,0
2009-02-06,80.139999,80.139999,80.139999,80.139999,63.017048,0
2009-02-09,80.260002,80.260002,80.260002,80.260002,63.111401,0
2009-02-10,76.320000,76.320000,76.320000,76.320000,60.013229,0
2009-02-11,76.959999,76.959999,76.959999,76.959999,60.516445,0
2009-02-12,77.110001,77.110001,77.110001,77.110001,60.634445,0
2009-02-13,76.339996,76.339996,76.339996,76.339996,60.028942,0
2009-02-17,72.879997,72.879997,72.879997,72.879997,57.308235,0
2009-02-18,72.820000,72.820000,72.820000,72.820000,57.261036,0
2009-02-19,72.000000,72.000000,72.000000,72.000000,56.616264,0
2009-02-20,71.199997,71.199997,71.199997,71.199997,55.987179,0
2009-02-23,68.730003,68.730003,68.730003,68.730003,54.044922,0
2009-02-24,71.480003,71.480003,71.480003,71.480003,56.207348,0
2009-02-25,70.739998,70.739998,70.739998,70.739998,55.625462,0
2009-02-26,69.639999,69.639999,69.639999,69.639999,54.760494,0
2009-02-27,68.000000,68.000000,68.000000,68.000000,53.470913,0
2009-03-02,64.839996,64.839996,64.839996,64.839996,50.986080,0
2009-03-03,64.410004,64.410004,64.410004,64.410004,50.647968,0
2009-03-04,65.970001,65.970001,65.970001,65.970001,51.874641,0
2009-03-05,63.180000,63.180000,63.180000,63.180000,49.680771,0
2009-03-06,63.270000,63.270000,63.270000,63.270000,49.751545,0
2009-03-09,62.660000,62.660000,62.660000,62.660000,49.271866,0
2009-03-10,66.639999,66.639999,66.639999,66.639999,52.401482,0
2009-03-11,66.830002,66.830002,66.830002,66.830002,52.550892,0
2009-03-12,69.559998,69.559998,69.559998,69.559998,54.697590,0
2009-03-13,70.099998,70.099998,70.099998,70.099998,55.122227,0
2009-03-16,69.849998,69.849998,69.849998,69.849998,54.925617,0
2009-03-17,72.089996,72.089996,72.089996,72.089996,56.687027,0
2009-03-18,73.589996,73.589996,73.589996,73.589996,57.866516,0
2009-03-19,72.650002,72.650002,72.650002,72.650002,57.127380,0
2009-03-20,71.220001,71.220001,71.220001,71.220001,56.002922,0
2009-03-23,76.260002,76.260002,76.260002,76.260002,59.966064,0
2009-03-24,74.709999,74.709999,74.709999,74.709999,58.747208,0
2009-03-25,75.430000,75.430000,75.430000,75.430000,59.313404,0
2009-03-26,76.639999,76.639999,76.639999,76.639999,60.702644,0
2009-03-27,75.110001,75.110001,75.110001,75.110001,59.490795,0
2009-03-30,72.500000,72.500000,72.500000,72.500000,57.423550,0
2009-03-31,73.449997,73.449997,73.449997,73.449997,58.175995,0
2009-04-01,74.669998,74.669998,74.669998,74.669998,59.142296,0
2009-04-02,76.820000,76.820000,76.820000,76.820000,60.845215,0
2009-04-03,77.570000,77.570000,77.570000,77.570000,61.439266,0
2009-04-06,76.930000,76.930000,76.930000,76.930000,60.932320,0
2009-04-07,75.139999,75.139999,75.139999,75.139999,59.514561,0
2009-04-08,76.029999,76.029999,76.029999,76.029999,60.219490,0
2009-04-09,78.919998,78.919998,78.919998,78.919998,62.508499,0
2009-04-13,79.110001,79.110001,79.110001,79.110001,62.659008,0
2009-04-14,77.529999,77.529999,77.529999,77.529999,61.407551,0
2009-04-15,78.510002,78.510002,78.510002,78.510002,62.183765,0
2009-04-16,79.730003,79.730003,79.730003,79.730003,63.150097,0
2009-04-17,80.129997,80.129997,80.129997,80.129997,63.466881,0
2009-04-20,76.709999,76.709999,76.709999,76.709999,60.758083,0
2009-04-21,78.339996,78.339996,78.339996,78.339996,62.049103,0
2009-04-22,77.750000,77.750000,77.750000,77.750000,61.581810,0
2009-04-23,78.529999,78.529999,78.529999,78.529999,62.199631,0
2009-04-24,79.849998,79.849998,79.849998,79.849998,63.245098,0
2009-04-27,79.050003,79.050003,79.050003,79.050003,62.611496,0
2009-04-28,78.830002,78.830002,78.830002,78.830002,62.437233,0
2009-04-29,80.540001,80.540001,80.540001,80.540001,63.791653,0
2009-04-30,80.470001,80.470001,80.470001,80.470001,63.736187,0
2009-05-01,80.910004,80.910004,80.910004,80.910004,64.084694,0
2009-05-04,83.650002,83.650002,83.650002,83.650002,66.254890,0
2009-05-05,83.339996,83.339996,83.339996,83.339996,66.009346,0
2009-05-06,84.809998,84.809998,84.809998,84.809998,67.173691,0
2009-05-07,83.709999,83.709999,83.709999,83.709999,66.302429,0
2009-05-08,85.709999,85.709999,85.709999,85.709999,67.886513,0
2009-05-11,83.919998,83.919998,83.919998,83.919998,66.468750,0
2009-05-12,83.839996,83.839996,83.839996,83.839996,66.405396,0
2009-05-13,81.620003,81.620003,81.620003,81.620003,64.647064,0
2009-05-14,82.470001,82.470001,82.470001,82.470001,65.320305,0
2009-05-15,81.559998,81.559998,81.559998,81.559998,64.599541,0
2009-05-18,84.040001,84.040001,84.040001,84.040001,66.563797,0
2009-05-19,83.910004,83.910004,83.910004,83.910004,66.460861,0
2009-05-20,83.489998,83.489998,83.489998,83.489998,66.128174,0
2009-05-21,82.120003,82.120003,82.120003,82.120003,65.043060,0
2009-05-22,82.000000,82.000000,82.000000,82.000000,64.948006,0
2009-05-26,84.150002,84.150002,84.150002,84.150002,66.650925,0
2009-05-27,82.570000,82.570000,82.570000,82.570000,65.399475,0
2009-05-28,83.860001,83.860001,83.860001,83.860001,66.421242,0
2009-05-29,85.000000,85.000000,85.000000,85.000000,67.324188,0
2009-06-01,87.190002,87.190002,87.190002,87.190002,69.058746,0
2009-06-02,87.370003,87.370003,87.370003,87.370003,69.201324,0
2009-06-03,86.190002,86.190002,86.190002,86.190002,68.266716,0
2009-06-04,87.190002,87.190002,87.190002,87.190002,69.058746,0
2009-06-05,86.980003,86.980003,86.980003,86.980003,68.892418,0
2009-06-08,86.919998,86.919998,86.919998,86.919998,68.844902,0
2009-06-09,87.220001,87.220001,87.220001,87.220001,69.082565,0
2009-06-10,86.930000,86.930000,86.930000,86.930000,68.852821,0
2009-06-11,87.480003,87.480003,87.480003,87.480003,69.288445,0
2009-06-12,87.599998,87.599998,87.599998,87.599998,69.383522,0
2009-06-15,85.529999,85.529999,85.529999,85.529999,67.743980,0
2009-06-16,84.449997,84.449997,84.449997,84.449997,66.888542,0
2009-06-17,84.339996,84.339996,84.339996,84.339996,66.801407,0
2009-06-18,85.059998,85.059998,85.059998,85.059998,67.371681,0
2009-06-19,85.320000,85.320000,85.320000,85.320000,67.577614,0
2009-06-22,82.730003,82.730003,82.730003,82.730003,65.526230,0
2009-06-23,82.470001,82.470001,82.470001,82.470001,65.680733,0
2009-06-24,83.010002,83.010002,83.010002,83.010002,66.110779,0
2009-06-25,84.790001,84.790001,84.790001,84.790001,67.528412,0
2009-06-26,84.680000,84.680000,84.680000,84.680000,67.440834,0
2009-06-29,85.449997,85.449997,85.449997,85.449997,68.054054,0
2009-06-30,84.730003,84.730003,84.730003,84.730003,67.480621,0
2009-07-01,85.099998,85.099998,85.099998,85.099998,67.775314,0
2009-07-02,82.629997,82.629997,82.629997,82.629997,65.808136,0
2009-07-06,82.839996,82.839996,82.839996,82.839996,65.975403,0
2009-07-07,81.209999,81.209999,81.209999,81.209999,64.677238,0
2009-07-08,81.120003,81.120003,81.120003,81.120003,64.605545,0
2009-07-09,81.410004,81.410004,81.410004,81.410004,64.836525,0
2009-07-10,81.080002,81.080002,81.080002,81.080002,64.573685,0
2009-07-13,83.110001,83.110001,83.110001,83.110001,66.190437,0
2009-07-14,83.550003,83.550003,83.550003,83.550003,66.540840,0
2009-07-15,86.040001,86.040001,86.040001,86.040001,68.523956,0
2009-07-16,86.790001,86.790001,86.790001,86.790001,69.121239,0
2009-07-17,86.760002,86.760002,86.760002,86.760002,69.097359,0
2009-07-20,87.750000,87.750000,87.750000,87.750000,69.885811,0
2009-07-21,88.070000,88.070000,88.070000,88.070000,70.140671,0
2009-07-22,88.029999,88.029999,88.029999,88.029999,70.108810,0
2009-07-23,90.089996,90.089996,90.089996,90.089996,71.749420,0
2009-07-24,90.370003,90.370003,90.370003,90.370003,71.972443,0
2009-07-27,90.639999,90.639999,90.639999,90.639999,72.187477,0
